ticker,source,text,published_at,trading_day
PXD,gdelt,Exxon Expects Regulator To Greenlight - Billion Pioneer Deal in June,20240426T204500Z,2024-04-27
COP,gdelt,ConocoPhillips is buying Marathon Oil in . 5 billion deal,20240529T123000Z,2024-05-29
COP,gdelt,ConocoPhillips Acquires Marathon Oil in Deal,20240529T164500Z,2024-05-30
COP,gdelt,US energy giant Conoco Phillips buys Marathon Oil in 17 . 7bn deal,20240529T220000Z,2024-05-30
COP,gdelt,ConocoPhillips in advanced discussions to purchase Marathon Oil,20240529T131500Z,2024-05-29
COP,gdelt,ConocoPhillips Agreed to Acquire Marathon Oil In All - Stock . 5 Billion Deal,20240612T054500Z,2024-06-12
COP,gdelt,ConocoPhillips to buy Marathon Oil in . 1 billion all - stock deal that bolsters shale assets,20240529T120000Z,2024-05-29
HAL,gdelt,ConocoPhillips to buy Marathon Oil in . 1 billion all - stock deal that bolsters shale assets,20240529T120000Z,2024-05-29
COP,gdelt,"Multi - basin Mayhem Conoco , Marathon Tout Eagle Ford , Bakken Runway",20240531T200000Z,2024-06-01
COP,gdelt,ConocoPhillips buying Marathon Oil for . 1 billion in all - stock deal as energy prices rise,20240529T133000Z,2024-05-29
COP,gdelt,ConocoPhillips Scooping Up Marathon Oil In . 5 Billion Deal,20240529T144500Z,2024-05-29
COP,gdelt,ConocoPhillips buying Marathon Oil for . 1 billion in all - stock deal,20240529T221500Z,2024-05-30
COP,gdelt,ConocoPhillips buys Marathon Oil for . 1 billion in all - stock deal as energy prices rise,20240529T133000Z,2024-05-29
COP,gdelt,"ConocoPhillips buying Marathon Oil for . 1 billion in all - stock deal , plus . 4 billion in debt",20240529T154500Z,2024-05-29
COP,gdelt,ConocoPhillips buying Marathon Oil for . 1 billion in all - stock deal - New Delhi Times - India Only International Newspaper,20240530T104500Z,2024-05-30
COP,gdelt,ConocoPhillips buying Marathon Oil for . 1B in all - stock deal as energy prices rise,20240529T173000Z,2024-05-30
COP,gdelt,ConocoPhillips is buying Marathon Oil for . 1 billion in all - stock deal as profits soar on high energy prices,20240529T173000Z,2024-05-30
XOM,gdelt,"Exxon - Hess arbitration panel incomplete , stalling Hess sale to Chevron - Reuters",20240621T024500Z,2024-06-21
CVX,gdelt,"Exxon - Hess arbitration panel incomplete , stalling Hess sale to Chevron - Reuters",20240621T024500Z,2024-06-21
COP,gdelt,ConocoPhillips buying Marathon Oil for . 1 billion in all - stock deal as energy prices rise,20240529T164500Z,2024-05-30
COP,gdelt,ConocoPhillips to Acquire Marathon Oil in . 5 Billion Deal - Indianapolis News Indiana Weather Indiana Traffic WISH - TV,20240529T204500Z,2024-05-30
DVN,gdelt,Devon Energy Strikes Out on Another Acquisition Target . Where Does the Oil Stock Go From Here ?,20240601T113000Z,2024-06-01
MPC,gdelt,"Energy ETF among top S P 500 sector performers in Q1 MPC , VLO , and TRGP among gainers YTD",20240330T220000Z,2024-03-31
COP,gdelt,"ConocoPhillips buying Marathon Oil for . 1 billion in all - stock deal , plus . 4 billion in debt",20240529T173000Z,2024-05-30
COP,gdelt,ConocoPhillips to acquire Marathon Oil for . 1 billion all - stock deal,20240529T133000Z,2024-05-29
COP,gdelt,ConocoPhillips buying Marathon Oil for . 1 billion,20240529T204500Z,2024-05-30
XOM,gdelt,Exxon and Chevron output booms in world hottest oil patches,20240505T153000Z,2024-05-05
CVX,gdelt,Exxon and Chevron output booms in world hottest oil patches,20240505T153000Z,2024-05-05
XOM,gdelt,Exxon and Chevron Output Booms in World Hottest Oil Patches,20240427T134500Z,2024-04-27
CVX,gdelt,Exxon and Chevron Output Booms in World Hottest Oil Patches,20240427T134500Z,2024-04-27
COP,gdelt,ConocoPhillips acquires Marathon Oil in . 5bn deal,20240530T110000Z,2024-05-30
COP,gdelt,ConocoPhillips to acquire Marathon Oil for . 1 billion all - stock deal,20240529T160000Z,2024-05-30
XOM,gdelt,Exxon and Chevron output booms in world hottest oil patches The Oakland Press,20240429T194500Z,2024-04-30
CVX,gdelt,Exxon and Chevron output booms in world hottest oil patches The Oakland Press,20240429T194500Z,2024-04-30
CVX,gdelt,Oil and gas giants ConocoPhillips and Chevron announce major acquisitions as industry consolidation continues,20240601T044500Z,2024-06-01
COP,gdelt,Oil and gas giants ConocoPhillips and Chevron announce major acquisitions as industry consolidation continues,20240601T044500Z,2024-06-01
CVX,gdelt,Chevron Surpasses Tesla as the Most Shorted U . S . Large - Cap Stock,20240514T160000Z,2024-05-15
DVN,gdelt,How Devon Energy missed out on the US oil and gas mega - deal wave,20240606T103000Z,2024-06-06
DVN,gdelt,How Devon Energy missed out on the U . S . oil and gas mega - deal wave,20240606T123000Z,2024-06-06
XOM,gdelt,Exxon and Chevron output booms in world hottest oil patches The News Herald,20240429T200000Z,2024-04-30
CVX,gdelt,Exxon and Chevron output booms in world hottest oil patches The News Herald,20240429T200000Z,2024-04-30
OXY,gdelt,Occidental Petroleum and Berkshire Hathaway are Teaming Up to Help Solve a Huge Problem,20240606T113000Z,2024-06-06
COP,gdelt,"ConocoPhillips buying Marathon Oil for . 1 billion in all - stock deal KTBB News , Weather , Talk",20240530T133000Z,2024-05-30
COP,gdelt,"ConocoPhillips buying Marathon Oil for . 1 billion in all - stock deal as energy prices rise News , Sports , Jobs",20240529T233000Z,2024-05-30
COP,gdelt,ConocoPhillips Buying Marathon Oil for . 1 Billion,20240529T161500Z,2024-05-30
COP,gdelt,ConocoPhillips buying Marathon Oil for . 1 billion in all - stock deal as energy prices rise,20240531T234500Z,2024-06-01
CVX,gdelt,Chevron Puts united kingdom Clair Oilfield Up for Sale in North Sea Exit,20240516T153000Z,2024-05-16
COP,gdelt,"ConocoPhillips in Talks to Acquire Marathon Oil , FT Reports",20240529T073000Z,2024-05-29
COP,gdelt,Anticipating Antitrust ConocoPhillips Marathon Merger Profile,20240613T153000Z,2024-06-13
COP,gdelt,"ConocoPhillips in advanced talks to buy Marathon Oil , FT reports",20240529T071500Z,2024-05-29
XOM,gdelt,"Oil giants Exxon , Chevron lean on big - ticket deals to build bigger reserves",20240601T074500Z,2024-06-01
CVX,gdelt,"Oil giants Exxon , Chevron lean on big - ticket deals to build bigger reserves",20240601T074500Z,2024-06-01
COP,gdelt,ConocoPhillips to Acquire Marathon Oil in Billion Deal,20240530T180000Z,2024-05-31
CVX,gdelt,Chevron Billion Oil Deal Is Backed by Hess Shareholders,20240528T213000Z,2024-05-29
XOM,gdelt,"If You Like ExxonMobil , Then Youll Love These 2 High - Yield Energy Majors",20240405T124500Z,2024-04-05
CVX,gdelt,Where Will Chevron Be in 1 Year ? The Motley Fool,20240529T144500Z,2024-05-29
CVX,gdelt,Schumer Urges FTC to Pump the Brake on Chevron - Hess Deal,20240513T051500Z,2024-05-13
XOM,gdelt,Exxon and Chevron output booms in world hottest oil patches Silicon Valley,20240429T204500Z,2024-04-30
CVX,gdelt,Exxon and Chevron output booms in world hottest oil patches Silicon Valley,20240429T204500Z,2024-04-30
CVX,gdelt,Hess - Chevron merger vote appears ripe for narrow approval,20240523T194500Z,2024-05-24
XOM,gdelt,Exxon - Pioneer deal gets green light from US FTC,20240502T200000Z,2024-05-03
PXD,gdelt,Exxon - Pioneer deal gets green light from US FTC,20240502T200000Z,2024-05-03
COP,gdelt,U . S . Shale Mergers Continue with ConocoPhillips - Marathon Mega Deal,20240602T000000Z,2024-06-02
HAL,gdelt,U . S . Shale Mergers Continue with ConocoPhillips - Marathon Mega Deal,20240602T000000Z,2024-06-02
XOM,gdelt,"US greenlights Exxon - Pioneer deal , alleges shale founder colluded with OPEC",20240502T211500Z,2024-05-03
PXD,gdelt,"US greenlights Exxon - Pioneer deal , alleges shale founder colluded with OPEC",20240502T211500Z,2024-05-03
HAL,gdelt,"US greenlights Exxon - Pioneer deal , alleges shale founder colluded with OPEC",20240502T211500Z,2024-05-03
CVX,gdelt,Hess - Chevron merger vote appears ripe for narrow approval By Reuters,20240523T194500Z,2024-05-24
COP,gdelt,ConocoPhillips buys Marathon Oil for . 1 billion as energy giants scale up,20240529T120000Z,2024-05-29
HAL,gdelt,Asset sales the next driver of shale deals Latest Market News,20240610T154500Z,2024-06-10
CVX,gdelt,Schumer Urges FTC To Halt Chevron - Hess Merger Over Fear Of Gas Price Hike,20240513T120000Z,2024-05-13
HAL,gdelt,Schumer Urges FTC To Halt Chevron - Hess Merger Over Fear Of Gas Price Hike,20240513T120000Z,2024-05-13
XOM,gdelt,Exxon and Chevron fight over Guyana oil triggers major investigation by U . S . federal agencies over their assets,20240423T080000Z,2024-04-23
CVX,gdelt,Exxon and Chevron fight over Guyana oil triggers major investigation by U . S . federal agencies over their assets,20240423T080000Z,2024-04-23
COP,gdelt,ConocoPhillips to buy Marathon for . 5 bn in latest big oil deal,20240529T173000Z,2024-05-30
PXD,gdelt,Former Pioneer CEO Faces Antitrust Probe,20240502T064500Z,2024-05-02
CVX,gdelt,Chevron inches ahead on long road to Hess takeover and Guyana oil,20240530T000000Z,2024-05-30
XOM,gdelt,"Exxon , Chevron Earnings In Q1 Fall . Supermajors Spar Over South America Oil Jewel .",20240426T124500Z,2024-04-26
CVX,gdelt,"Exxon , Chevron Earnings In Q1 Fall . Supermajors Spar Over South America Oil Jewel .",20240426T124500Z,2024-04-26
HAL,gdelt,Consumers Sue U . S . Shale Alleging Collusion to Boost Oil Prices,20240515T014500Z,2024-05-15
COP,gdelt,Oil giant ConocoPhillips to buy Marathon Oil in . 1bn deal,20240529T134500Z,2024-05-29
COP,gdelt,ConocoPhillips intends to buy Marathon Oil for high price,20240530T050000Z,2024-05-30
CVX,gdelt,US Senate Majority Leader Tells Regulator to Bin Chevron - Hess Merger,20240514T114500Z,2024-05-14
XOM,gdelt,Pioneer Natural Resources co - founder will be barred from board in deal for Exxon merger,20240502T020000Z,2024-05-02
PXD,gdelt,Pioneer Natural Resources co - founder will be barred from board in deal for Exxon merger,20240502T020000Z,2024-05-02
XOM,gdelt,"Chevron , Exxon , TotalEnergies Release Q1 Reports , Record Mixed Results",20240430T014500Z,2024-04-30
CVX,gdelt,"Chevron , Exxon , TotalEnergies Release Q1 Reports , Record Mixed Results",20240430T014500Z,2024-04-30
XOM,gdelt,Exxon misses on Q1 profit despite big gains in Guyana,20240426T111500Z,2024-04-26
XOM,gdelt,Exxon Mobil profit declines in 1st quarter as natural gas prices fall,20240426T130000Z,2024-04-26
XOM,gdelt,ExxonMobil profit declines in 1st quarter as natural gas prices fall,20240426T191500Z,2024-04-27
XOM,gdelt,Exxon Sees Hess Arbitration Dragging into 2025,20240507T031500Z,2024-05-07
COP,gdelt,ConocoPhillips misses quarterly profit estimates on lower gas prices,20240502T143000Z,2024-05-02
XOM,gdelt,Exxon to Close Pioneer Deal as FTC Forces Out Sheffield,20240502T160000Z,2024-05-03
PXD,gdelt,Exxon to Close Pioneer Deal as FTC Forces Out Sheffield,20240502T160000Z,2024-05-03
XOM,gdelt,Exxon Misses on Q1 Profit Despite Big Gains in Guyana,20240426T114500Z,2024-04-26
XOM,gdelt,"Exxon To Win FTC Approval For Billion Pioneer Deal , Creating Energy Supergiant",20240501T220000Z,2024-05-02
PXD,gdelt,"Exxon To Win FTC Approval For Billion Pioneer Deal , Creating Energy Supergiant",20240501T220000Z,2024-05-02
XOM,gdelt,Exxon Billion Pioneer Deal Set to Create Energy Supergiant,20240502T163000Z,2024-05-03
PXD,gdelt,Exxon Billion Pioneer Deal Set to Create Energy Supergiant,20240502T163000Z,2024-05-03
COP,gdelt,ConocoPhillips to Buy Marathon Oil in . 5B Deal,20240530T093000Z,2024-05-30
XOM,gdelt,Exxon - Pioneer merger receives FTC nod The Arkansas Democrat - Gazette,20240503T091500Z,2024-05-03
PXD,gdelt,Exxon - Pioneer merger receives FTC nod The Arkansas Democrat - Gazette,20240503T091500Z,2024-05-03
XOM,gdelt,"U . S . FTC signals Exxon - Pioneer deal approval , bars former executive from board seat",20240502T143000Z,2024-05-02
PXD,gdelt,"U . S . FTC signals Exxon - Pioneer deal approval , bars former executive from board seat",20240502T143000Z,2024-05-02
XOM,gdelt,Exxon Mobil third quarter profit down compared with last year record figure,20240616T110000Z,2024-06-16
XOM,gdelt,Exxon Mobil third quarter profit down compared with last year record figure,20240616T191500Z,2024-06-17
XOM,gdelt,Exxon Mobil third quarter profit down compared with last year record figure,20240617T204500Z,2024-06-18
COP,gdelt,Baystreet . ca - ConocoPhillips To Acquire Marathon Oil For Billion Reports,20240529T130000Z,2024-05-29
XOM,gdelt,"Exxon Mobil deal with Pioneer gets FTC nod , but former Pioneer CEO Scott Sheffield barred from board",20240503T093000Z,2024-05-03
PXD,gdelt,"Exxon Mobil deal with Pioneer gets FTC nod , but former Pioneer CEO Scott Sheffield barred from board",20240503T093000Z,2024-05-03
CVX,gdelt,Hess shareholders sign off on billion sale to Chevron,20240529T043000Z,2024-05-29
HAL,gdelt,US oil executive censure puts spotlight on shale - OPEC meetings,20240502T194500Z,2024-05-03
CVX,gdelt,Better Warren Buffett Oil Stock Chevron Vs . Occidental Petroleum,20240515T123000Z,2024-05-15
OXY,gdelt,Better Warren Buffett Oil Stock Chevron Vs . Occidental Petroleum,20240515T123000Z,2024-05-15
CVX,gdelt,Chevron prepares for North Sea exit after more than 55 years,20240517T051500Z,2024-05-17
XOM,gdelt,Exxon to Conclude Takeover With Pioneer Founder Under a Cloud,20240502T183000Z,2024-05-03
PXD,gdelt,Exxon to Conclude Takeover With Pioneer Founder Under a Cloud,20240502T183000Z,2024-05-03
XOM,gdelt,Exxon - Pioneer merger receives FTC nod Northwest Arkansas Democrat - Gazette,20240503T093000Z,2024-05-03
PXD,gdelt,Exxon - Pioneer merger receives FTC nod Northwest Arkansas Democrat - Gazette,20240503T093000Z,2024-05-03
COP,gdelt,Does ConocoPhillip Blockbuster Acquisition of Marathon Oil Make the Dividend Stock a Buy Now ?,20240602T221500Z,2024-06-03
XOM,gdelt,FTC issues board caveat for Exxon - Pioneer merger The Arkansas Democrat - Gazette,20240504T084500Z,2024-05-04
PXD,gdelt,FTC issues board caveat for Exxon - Pioneer merger The Arkansas Democrat - Gazette,20240504T084500Z,2024-05-04
XOM,gdelt,Exxon and CNOOC Team Up To Challenge Chevron Guyana Oil Deal,20240329T143000Z,2024-03-29
CVX,gdelt,Exxon and CNOOC Team Up To Challenge Chevron Guyana Oil Deal,20240329T143000Z,2024-03-29
HAL,gdelt,Exxon and CNOOC Team Up To Challenge Chevron Guyana Oil Deal,20240329T143000Z,2024-03-29
XOM,gdelt,Chevron - Hess tie up could drag until next year courtesy of Exxon - Hess says in securities filing,20240415T054500Z,2024-04-15
CVX,gdelt,Chevron - Hess tie up could drag until next year courtesy of Exxon - Hess says in securities filing,20240415T054500Z,2024-04-15
XOM,gdelt,Exxon billion fight with Chevron will reshape big oil,20240403T050000Z,2024-04-03
CVX,gdelt,Exxon billion fight with Chevron will reshape big oil,20240403T050000Z,2024-04-03
COP,gdelt,ConocoPhillips to Acquire Marathon Oil in . 5 Billion Deal,20240529T133000Z,2024-05-29
CVX,gdelt,"Hess arbitration panel incomplete , Hess sale to Chevron stalled",20240620T231500Z,2024-06-21
CVX,gdelt,Hess Investors Advised by Glass Lewis to Back Chevron Deal,20240517T033000Z,2024-05-17
XOM,gdelt,FTC Signals Approval for Exxon - Pioneer Deal,20240502T154500Z,2024-05-02
PXD,gdelt,FTC Signals Approval for Exxon - Pioneer Deal,20240502T154500Z,2024-05-02
COP,gdelt,Marathon deal brings ConocoPhillips assets in multiple basins,20240530T000000Z,2024-05-30
XOM,gdelt,"Exxon , Cnooc Merge Guyana Arbitration Claims Against Chevron",20240328T224500Z,2024-03-29
CVX,gdelt,"Exxon , Cnooc Merge Guyana Arbitration Claims Against Chevron",20240328T224500Z,2024-03-29
XOM,gdelt,Texas oil regulator launches Permian Basin probe after earthquakes NYSE XOM,20240729T191500Z,2024-07-30
HAL,gdelt,"Shale producers follow up on mergers , acquisitions amid industry shifts",20240819T183000Z,2024-08-20
XOM,gdelt,Exxon Mobil among 8 Houston firms on Fortune Global 500 ranking,20240806T131500Z,2024-08-06
COP,gdelt,"ConocoPhillips , Marathon Oil get second US FTC request over . 5 billion deal",20240712T121500Z,2024-07-12
COP,gdelt,"ConocoPhillips , Marathon Oil get second US FTC request over . 5 billion deal",20240712T221500Z,2024-07-13
CVX,gdelt,US FTC close to approving Chevron acquisition of Hess,20240925T104500Z,2024-09-25
XOM,gdelt,Jim Cramer Says Exxon Mobil Corporation XOM Is Expensive,20240915T084500Z,2024-09-15
OXY,gdelt,Better Than Buffett 3 Oil Stocks to Buy Instead of Occidental Petroleum,20240831T123000Z,2024-08-31
CVX,gdelt,FTC Set to Greenlight Chevron Billion Hess Buy,20240924T054500Z,2024-09-24
CVX,gdelt,Baystreet . ca - U . S . Regulator To Approve Chevron Billion Purchase Of Hess Corp .,20240925T033000Z,2024-09-25
CVX,gdelt,Baystreet . ca - U . S . Regulator To Approve Chevron Billion Purchase Of Hess Corp .,20240924T123000Z,2024-09-24
XOM,gdelt,"After Closing a Billion Acquisition , ExxonMobil Is Doing a Little Housekeeping",20240829T124500Z,2024-08-29
CVX,gdelt,"FTC set to greenlight Chevron bln buy of oil rival Hess , sources say",20240924T071500Z,2024-09-24
XOM,gdelt,Better Buy in September ExxonMobil or a 50 50 Split of Devon Energy and Occidental Petroleum ?,20240909T143000Z,2024-09-09
OXY,gdelt,Better Buy in September ExxonMobil or a 50 50 Split of Devon Energy and Occidental Petroleum ?,20240909T143000Z,2024-09-09
DVN,gdelt,Better Buy in September ExxonMobil or a 50 50 Split of Devon Energy and Occidental Petroleum ?,20240909T143000Z,2024-09-09
COP,gdelt,FTC issues second request for ConocoPhillips - Marathon Oil deal,20240715T111500Z,2024-07-15
HAL,gdelt,U . S . shale production could surprise to the upside,20240806T233000Z,2024-08-07
XOM,gdelt,Exxon - Hess arbitration panel nears formation - Reuters NYSE HES,20240702T224500Z,2024-07-03
COP,gdelt,"FTC Seeks More Info on ConocoPhillips , Marathon Deal -- Update",20240712T124500Z,2024-07-12
CVX,gdelt,FTC expected to greenlight Chevron proposed Hess deal - Reuters NYSE HES,20240923T234500Z,2024-09-24
XOM,gdelt,"ExxonMobil Is a Rock - Solid Dividend Stock , but So Are These High - Yield Stocks That Are Down Between 4 and 15 Over the Last Year",20240813T161500Z,2024-08-14
XOM,gdelt,"Exxon delivers US . 2 billion second - quarter profit , raises output target",20240802T120000Z,2024-08-02
XOM,gdelt,Big Oil Battle ExxonMobil and Chevron Are Fighting Over This Oil - Rich Spot,20240822T141500Z,2024-08-22
CVX,gdelt,Big Oil Battle ExxonMobil and Chevron Are Fighting Over This Oil - Rich Spot,20240822T141500Z,2024-08-22
XOM,gdelt,"Exxon delivers US . 2 billion second - quarter profit , raises output target",20240803T073000Z,2024-08-03
XOM,gdelt,Exxon Mobil second - quarter profit rises on Pioneer acquisition and surging production,20240802T134500Z,2024-08-02
